"video_id","video_title","video_description","video_title_language","video_description_language","video_duration","video_views","video_likes","video_dislikes","published_at","channel_name","channel_id","comment_type","comment_id","reply_to_comment_id","youtube_comment_id","youtube_reply_id","youtube_parent_id","author_name","author_channel_id","author_subscribers","text","date","likes","language","blob_sentiment","vader_sentiment"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwCYlzhD5BDbtwrTMl4AaABAg","","UgwCYlzhD5BDbtwrTMl4AaABAg","","","Brian_rbl","UCBfudhyOPPFqKAo45tLpjxw","2","Cuánto están esos yo lo quiero🎉","2023-03-24T13:27:04Z","0","es","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugwad5eFt1Y2e0m4QvR4AaABAg","","Ugwad5eFt1Y2e0m4QvR4AaABAg","","","Liane bron","UC6mcIgSCWuagUmvXpRBSaKg","0","10","2023-03-24T10:40:22Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyCsRTawFuMjnQ2XtZ4AaABAg","","UgyCsRTawFuMjnQ2XtZ4AaABAg","","","Liane bron","UC6mcIgSCWuagUmvXpRBSaKg","0","Can I get","2023-03-24T10:40:07Z","0","nl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwBso1WLBX3XR9jpOp4AaABAg","","UgwBso1WLBX3XR9jpOp4AaABAg","","","asad","UCsSlWky4hQpomplTcLSqpGQ","0","How much is this","2023-03-24T10:10:49Z","0","en","0.2","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyOcSq3bT06npcu7VF4AaABAg","","UgyOcSq3bT06npcu7VF4AaABAg","","","Jai Jai Mata Di 🙏🙏","UCXKr3wHv11gJzLDWsEPXXJA","3","Pp","2023-03-24T10:02:10Z","0","tl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugy667Zeadz3Cb_IPVR4AaABAg","","Ugy667Zeadz3Cb_IPVR4AaABAg","","","스터🐹","UCQo8zSzZLR1sSkJxHrt7hFA","3","우리는 거지 인주아나","2023-03-24T09:56:31Z","0","ko","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwNvaL-XhBsZoE1L5N4AaABAg","","UgwNvaL-XhBsZoE1L5N4AaABAg","","","스터🐹","UCQo8zSzZLR1sSkJxHrt7hFA","3","맨날 자랑하니까 짜증나","2023-03-24T09:55:38Z","0","ko","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxdS2qAtNBgVxZxrdp4AaABAg","","UgxdS2qAtNBgVxZxrdp4AaABAg","","","yuki ramanda🍓🐱","UCmA4TWaTMb7P7M5GluIJhGA","10","manda","2023-03-24T09:44:37Z","0","id","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugy846yV0MUDxf8MaPR4AaABAg","","Ugy846yV0MUDxf8MaPR4AaABAg","","","Akila","UC8GDV54qWpkhQY11t_E4g_w","2","Akila","2023-03-24T09:15:42Z","0","tl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxglEx-QhW-ztclhPp4AaABAg","","UgxglEx-QhW-ztclhPp4AaABAg","","","Hariri Riri","UCD45fDEIAfUBZpPkmmjxpNw","0","👍👍👍🙁","2023-03-24T09:02:19Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxFRQ7IwVf9brjF9Md4AaABAg","","UgxFRQ7IwVf9brjF9Md4AaABAg","","","뭐냐이건","UCSoowvl0MyzSxF3se0WAI2w","0","우와","2023-03-24T08:26:02Z","0","ko","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzC4jikuhzGnGYHRKF4AaABAg","","UgzC4jikuhzGnGYHRKF4AaABAg","","","maisha Akter","UCsHBCJ25TF91RGhqdmRVzAw","1","🤩💝😍👍😲😲","2023-03-24T07:17:58Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugxdd7PzQiGcbknnUf94AaABAg","","Ugxdd7PzQiGcbknnUf94AaABAg","","","BLACKPINK_BTS-Lovs","UCMDpQdvKDosK0G2ezeGU5Iw","751","Very beautiful ❤❤😂❤","2023-03-24T07:09:33Z","0","en","1.0","0.97"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugzk0857mp_Hqh1KYFZ4AaABAg","","Ugzk0857mp_Hqh1KYFZ4AaABAg","","","BLACKPINK_BTS-Lovs","UCMDpQdvKDosK0G2ezeGU5Iw","751","I am ta oback","2023-03-24T07:09:07Z","0","so","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugx42fuiPqICVnEQVcF4AaABAg","","Ugx42fuiPqICVnEQVcF4AaABAg","","","BLACKPINK_BTS-Lovs","UCMDpQdvKDosK0G2ezeGU5Iw","751","Karkar balo lagesa ❤❤❤❤❤❤","2023-03-24T07:08:47Z","0","so","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwzSlMJCrgopg61uSJ4AaABAg","","UgwzSlMJCrgopg61uSJ4AaABAg","","","Jessica Delgado","UCEAc6yxi2aZadNhWRVYu6RA","0","Iwotaredwun","2023-03-24T06:26:31Z","0","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxPOoJgo5PFvrPkmvJ4AaABAg","","UgxPOoJgo5PFvrPkmvJ4AaABAg","","","Карина Шемчишина","UCX2HKoeAUPB1OBUmy0ghOMw","14","Я не жалуюсь просто обезательно по всему стучать ?😅","2023-03-24T06:20:39Z","0","ru","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugw3Ja1iyG-tCDn88wJ4AaABAg","","Ugw3Ja1iyG-tCDn88wJ4AaABAg","","","Ваниль Ваниль","UCh6J0n0bdycb4TMkAAJPL1Q","0","Gjjg is 😮","2023-03-24T06:14:54Z","0","nl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyybxGjd1ewJ756JNR4AaABAg","","UgyybxGjd1ewJ756JNR4AaABAg","","","Soumya Hendry","UCBBNqcypeaffGc0hK2-OlFA","0","Shopping link","2023-03-24T04:42:30Z","0","tl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwmSFUw6OlN8xUrybp4AaABAg","","UgwmSFUw6OlN8xUrybp4AaABAg","","","D MA TZY !!!","UCZ8uAdZGgOpyjUPgNsMqHRg","0","Mintaa satu dong kak.pelispeliskak","2023-03-24T04:41:30Z","2","id","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgwmSFUw6OlN8xUrybp4AaABAg.9nceb-ZzMB19ncelUr7eFR","UgwmSFUw6OlN8xUrybp4AaABAg","","UgwmSFUw6OlN8xUrybp4AaABAg.9nceb-ZzMB19ncelUr7eFR","UgwmSFUw6OlN8xUrybp4AaABAg","@dmatzy3470","UCZ8uAdZGgOpyjUPgNsMqHRg","N/A","Yang warna  pik","2023-03-24T04:42:55Z","0","tl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugw6CX-XU4-_ZL5l2Fx4AaABAg","","Ugw6CX-XU4-_ZL5l2Fx4AaABAg","","","Celline","UCPV2rwZDkdRaeLQnzEYQ_uw","175","Selain❤naura","2023-03-24T04:28:19Z","0","id","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgySvzBL4G8GzHmcCxt4AaABAg","","UgySvzBL4G8GzHmcCxt4AaABAg","","","Vando Dias de Oliveira","UCmn6QeHzas4rswjU-BkGaLw","4","❤❤😮😮😮","2023-03-24T04:06:37Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwHKqApz4ofFzjagu54AaABAg","","UgwHKqApz4ofFzjagu54AaABAg","","","Nauli Hutasuhut","UCeY_xy9KOuP7o9jwEa1EJAg","2","Mecoco yellow","2023-03-24T04:03:00Z","0","es","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzRHuf8HnU17xOgMdx4AaABAg","","UgzRHuf8HnU17xOgMdx4AaABAg","","","@alida catasus","UCB0D1gIFeBkcHfAkkKNqDsw","4","Esa cosa está impresionante ☺️","2023-03-24T03:35:28Z","2","es","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyogiPRAJt_aCntM8V4AaABAg","","UgyogiPRAJt_aCntM8V4AaABAg","","","Laura Serna","UCoMq98gZAbnRhUHp2SNab4g","354","Amooo","2023-03-24T00:53:52Z","0","so","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxWGoEoMkSGZF4jWDx4AaABAg","","UgxWGoEoMkSGZF4jWDx4AaABAg","","","Vanesa Huamani Añanca","UCihxgGfUlcoZrQRYUH4Tpgg","0","😮😮😮😮😄😄😃😃😀😀","2023-03-23T23:50:31Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugx4WUAR7C6ewsm701d4AaABAg","","Ugx4WUAR7C6ewsm701d4AaABAg","","","Guillermina Salomon Mora","UCMKjvCNc1RtcBdKjH_6L_Ww","0","❤❤","2023-03-23T23:34:37Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxDL_tF_vsaaWJJ4Ux4AaABAg","","UgxDL_tF_vsaaWJJ4Ux4AaABAg","","","Abisar bimo","UCyf7LmUkImkgm24Ut3DJUYw","1","Bagus","2023-03-23T22:43:52Z","0","tl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwjVQJKA-rZ9aY3hmF4AaABAg","","UgwjVQJKA-rZ9aY3hmF4AaABAg","","","Amazing Food, Fun & Health","UCERnM5pfQTgYyh7HC6vl0gQ","5460","❤❤❤","2023-03-23T22:13:23Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugw3vLRkOmjYyO_PUj94AaABAg","","Ugw3vLRkOmjYyO_PUj94AaABAg","","","Lai Ocean Xier","UC2yfW_4DuEh5jwpzVjsfL6g","66","@sunnydahyein","2023-03-23T22:03:51Z","0","cy","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugzpg2YgquIlHP7hHMN4AaABAg","","Ugzpg2YgquIlHP7hHMN4AaABAg","","","j","UC3vBcEmnBnZhhwfQ9QtjOSg","0","😊😊😊😊😊","2023-03-23T21:58:49Z","1","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugwit9zLNDdxLlHdDwh4AaABAg","","Ugwit9zLNDdxLlHdDwh4AaABAg","","","Karen Aparecida","UCecN9oPZiuCmkJGgie6yfiQ","1","Jrhidbe uh ebhebejbrkf bj vjfbr difícil djgrjrhkr hj ifn
Gostaram Hrhfjfhhfbthtbrhbrhdgjehhevscnebdirjebg2hech2begegfevevbe","2023-03-23T20:00:20Z","0","da","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwzsX1Z6KxtnFS3rzJ4AaABAg","","UgwzsX1Z6KxtnFS3rzJ4AaABAg","","","Império do Sol","UCebsXSzLHZ14l0tI59hQM5w","13","Onde compra?","2023-03-23T18:43:07Z","0","pt","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxBQd11h7AFMX1GT2p4AaABAg","","UgxBQd11h7AFMX1GT2p4AaABAg","","","💜MNI BTS💜","UCLgsQALFoidTCcmanPe8c8g","15900","wow","2023-03-23T18:04:45Z","0","pl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxrJPnKZCVXlIENuzR4AaABAg","","UgxrJPnKZCVXlIENuzR4AaABAg","","","Mony","UCKXZmMrQGQMvsQuUBc0giJw","0","😮😮😮😮😮","2023-03-23T17:19:09Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugz5pblxKvc3WU8K1EV4AaABAg","","Ugz5pblxKvc3WU8K1EV4AaABAg","","","hammad","UCwOnTnUUseLSJtceJr4vmRg","3","Price batya","2023-03-23T16:04:16Z","0","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwalRd0epv8Zgrwrop4AaABAg","","UgwalRd0epv8Zgrwrop4AaABAg","","","Komal Kumari","UC4wghqzluUPERm9F_GQkN8g","103","Mujhe bhi aisa chahie kahan se","2023-03-23T15:30:30Z","1","sw","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugx76Mjgh7tKObYAJ194AaABAg","","Ugx76Mjgh7tKObYAJ194AaABAg","","","Rial","UCMFNKqNNWPQYQnzyOmax1nA","3","Never let them know your product 😂","2023-03-23T15:15:58Z","0","en","0.0","0.44"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwHSfsJMIIKtrVXzN14AaABAg","","UgwHSfsJMIIKtrVXzN14AaABAg","","","Brittany ","UCXPLVx-tJH4kKDmpO3peuDg","33","Can you send me that","2023-03-23T14:36:24Z","0","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxhIYF1TbvKAFOPmhV4AaABAg","","UgxhIYF1TbvKAFOPmhV4AaABAg","","","Sk Sk","UCfwrk6wCJs75cnMHrR91C-A","0","Very nice ❤😊","2023-03-23T14:32:00Z","1","pl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugw2382fkeiVgoyQdDN4AaABAg","","Ugw2382fkeiVgoyQdDN4AaABAg","","","Mershi's journey","UCTbG0xSwU_YUmyAOqXAg4Aw","2","I thought you will pick lavender only 😍","2023-03-23T14:27:55Z","0","en","0.0","0.46"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwpolVFBvOgNHKFIg94AaABAg","","UgwpolVFBvOgNHKFIg94AaABAg","","","caeymi","UCnYM33LrE4lt1AZaeJ5BVKA","3","Send me one please","2023-03-23T14:08:31Z","0","en","0.0","0.32"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzxF26306hZCz_sK454AaABAg","","UgzxF26306hZCz_sK454AaABAg","","","Rafaela Kielt Lemes","UCS9e5djihtdO5E2p_3Wn_fg","58","Não","2023-03-23T13:58:33Z","0","pt","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyB9kBLvHEUETzUGhB4AaABAg","","UgyB9kBLvHEUETzUGhB4AaABAg","","","99 Fox","UCThOP6in3W8U87LFY0rY4cg","1","beautiful but. finger tapping things s annoying","2023-03-23T13:21:11Z","0","en","0.02","-0.27"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwGUtts5-GJG0I7ebZ4AaABAg","","UgwGUtts5-GJG0I7ebZ4AaABAg","","","aline Santos","UClzT3LgkGuj4ouj6l0IAQvA","0","Eu quero compra quato é?$❤❤❤❤","2023-03-23T12:46:28Z","0","pt","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgydtbS1G5XJMK8fHTZ4AaABAg","","UgydtbS1G5XJMK8fHTZ4AaABAg","","","IM STILL ALIVE","UCm5bXc6N7oaeTEhT_YLin5w","2650","I wanna eat it 😩","2023-03-23T12:20:53Z","0","en","0.0","-0.27"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwToTOl6CsNrXwG4s14AaABAg","","UgwToTOl6CsNrXwG4s14AaABAg","","","Ahmad Rehan","UCpBSwaYkV7KKAGn_fu8GVgw","3","Awesome ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","2023-03-23T11:49:18Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzDUD4-NYZ8pYr1Iyp4AaABAg","","UgzDUD4-NYZ8pYr1Iyp4AaABAg","","","Dude 😔","UCL24c9IgLk4KBFtX4bA943Q","385","Magkano po","2023-03-23T10:59:39Z","0","tl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyTpAg4VmSxRGZ3w694AaABAg","","UgyTpAg4VmSxRGZ3w694AaABAg","","","Jessa Lavalle","UC1TOnz-o7R90Dv4XFbijE6Q","0","Gaga","2023-03-23T10:18:16Z","0","so","N/A","N/A"
